path,file_id,sequence_id,participant_id,phrase
train_landmarks/512151.parquet,512151,441,30033,model dataset engineering
train_landmarks/585494.parquet,585494,442,83579,fingerspelling asl dog project over lazy
train_landmarks/860242.parquet,860242,443,81426,accuracy fingerspelling
train_landmarks/903265.parquet,903265,444,44671,dog brown
train_landmarks/722795.parquet,722795,445,23396,https://www.google.com
train_landmarks/356622.parquet,356622,446,61856,science sign dataset evaluation jumps
train_landmarks/403314.parquet,403314,447,42098,(415) 555-8833
train_landmarks/704095.parquet,704095,448,80010,221b baker street
train_landmarks/910065.parquet,910065,449,28726,dog frequency engineering sign
train_landmarks/533649.parquet,533649,450,24371,742 evergreen terrace
train_landmarks/683761.parquet,683761,451,20328,computer science american
train_landmarks/461145.parquet,461145,452,57447,evaluation welcome fingerspelling jumps asl
train_landmarks/891062.parquet,891062,453,22280,frequency world learning
train_landmarks/944917.parquet,944917,454,76784,742 evergreen terrace
train_landmarks/689704.parquet,689704,455,88907,456 elm st suite 200
train_landmarks/684357.parquet,684357,456,19116,hello lazy vision university model
train_landmarks/196955.parquet,196955,457,44438,quick asl recognition
train_landmarks/141468.parquet,141468,458,95181,accuracy recognition deep
train_landmarks/327558.parquet,327558,459,30379,1600 pennsylvania ave
train_landmarks/417915.parquet,417915,460,95909,lazy lazy
train_landmarks/877493.parquet,877493,461,37869,www.nytimes.com/world
train_landmarks/354377.parquet,354377,462,40021,fingerspelling dog welcome
train_landmarks/396809.parquet,396809,463,18675,221b baker street
train_landmarks/780233.parquet,780233,464,89840,1600 pennsylvania ave
train_landmarks/477114.parquet,477114,465,23396,project accuracy learning evaluation welcome
train_landmarks/312994.parquet,312994,466,82357,456 elm st suite 200
train_landmarks/147936.parquet,147936,467,46463,dataset the language
train_landmarks/712401.parquet,712401,468,99192,world lazy dog language hello
train_landmarks/677390.parquet,677390,469,70589,hello model guatemala vision
train_landmarks/614426.parquet,614426,470,19116,10 downing street london
train_landmarks/933592.parquet,933592,471,69429,123 main street apt 4b
train_landmarks/855303.parquet,855303,472,60019,university sign vision
train_landmarks/161585.parquet,161585,473,81426,guatemala deep
train_landmarks/901467.parquet,901467,474,59735,www.cdc.gov/covid
train_landmarks/983472.parquet,983472,475,58520,learning the
train_landmarks/630299.parquet,630299,476,93886,742 evergreen terrace
train_landmarks/747847.parquet,747847,477,13278,university vision the sign fingerspelling the
train_landmarks/857273.parquet,857273,478,16175,+1-555-987-6543
train_landmarks/117975.parquet,117975,479,18326,accuracy university fox fox jumps
train_landmarks/301255.parquet,301255,480,80010,accuracy hello fingerspelling asl
train_landmarks/525750.parquet,525750,481,18675,123 main street apt 4b
train_landmarks/831105.parquet,831105,482,99192,(415) 555-8833
train_landmarks/968286.parquet,968286,483,51245,fox asl
train_landmarks/679549.parquet,679549,484,81426,10 downing street london
train_landmarks/109909.parquet,109909,485,42087,american science
train_landmarks/922478.parquet,922478,486,93886,742 evergreen terrace
train_landmarks/653815.parquet,653815,487,47930,lazy frequency analysis
train_landmarks/598598.parquet,598598,488,75435,(555) 234-5678
train_landmarks/817675.parquet,817675,489,18326,language quick university welcome guatemala recognition
train_landmarks/888795.parquet,888795,490,88172,university world language language frequency
train_landmarks/809922.parquet,809922,491,69429,asl dataset accuracy deep
train_landmarks/182237.parquet,182237,492,38657,quick science model to
train_landmarks/906360.parquet,906360,493,99166,fingerspelling evaluation the world engineering american
train_landmarks/473095.parquet,473095,494,76784,science deep vision brown computer
train_landmarks/936821.parquet,936821,495,76237,(555) 234-5678
train_landmarks/186023.parquet,186023,496,99192,(212) 555-4321
train_landmarks/846247.parquet,846247,497,16175,dataset welcome fox
train_landmarks/105447.parquet,105447,498,56566,to hello jumps lazy science
train_landmarks/681687.parquet,681687,499,59735,the to
train_landmarks/197584.parquet,197584,500,19116,frequency the fingerspelling evaluation
train_landmarks/860053.parquet,860053,501,23434,language over asl
train_landmarks/245584.parquet,245584,502,26361,+1-555-987-6543
train_landmarks/617077.parquet,617077,503,86622,www.cdc.gov/covid
train_landmarks/555791.parquet,555791,504,93810,+1-555-987-6543
train_landmarks/607753.parquet,607753,505,26361,hello hello computer recognition
train_landmarks/305047.parquet,305047,506,19116,123 main street apt 4b
train_landmarks/419457.parquet,419457,507,94939,https://youtube.com/watch
train_landmarks/448354.parquet,448354,508,99192,accuracy welcome to accuracy frequency
train_landmarks/723266.parquet,723266,509,82357,www.amazon.com/deals
train_landmarks/732512.parquet,732512,510,82357,project over fingerspelling
train_landmarks/434640.parquet,434640,511,75435,(415) 555-8833
train_landmarks/763646.parquet,763646,512,69429,221b baker street
train_landmarks/919959.parquet,919959,513,46421,(212) 555-4321
train_landmarks/393916.parquet,393916,514,69429,asl university lazy engineering over
train_landmarks/904905.parquet,904905,515,83563,guatemala lazy accuracy model brown
train_landmarks/988970.parquet,988970,516,68878,deep jumps world hello over
train_landmarks/543681.parquet,543681,517,31319,science recognition
train_landmarks/710527.parquet,710527,518,47930,221b baker street
train_landmarks/825309.parquet,825309,519,99192,742 evergreen terrace
train_landmarks/929130.parquet,929130,520,48427,recognition university fox hello vision over
train_landmarks/742439.parquet,742439,521,70589,https://youtube.com/watch
train_landmarks/889245.parquet,889245,522,52504,456 elm st suite 200
train_landmarks/211090.parquet,211090,523,24592,http://weather.com/today
train_landmarks/332785.parquet,332785,524,14207,language deep dog asl project deep
train_landmarks/823975.parquet,823975,525,87236,engineering project world university
train_landmarks/190025.parquet,190025,526,71348,www.cdc.gov/covid
train_landmarks/465249.parquet,465249,527,95181,456 elm st suite 200
train_landmarks/922366.parquet,922366,528,39871,(212) 555-4321
train_landmarks/465219.parquet,465219,529,65302,456 elm st suite 200
train_landmarks/857065.parquet,857065,530,25014,brown quick learning the
train_landmarks/459743.parquet,459743,531,58520,university dataset sign
train_landmarks/678719.parquet,678719,532,45382,1-888-456-7890
train_landmarks/547080.parquet,547080,533,98696,accuracy computer lazy
train_landmarks/789237.parquet,789237,534,94259,742 evergreen terrace
train_landmarks/873207.parquet,873207,535,54597,science science the
train_landmarks/325230.parquet,325230,536,30969,+1-800-222-3344
train_landmarks/837945.parquet,837945,537,65392,recognition accuracy
train_landmarks/662968.parquet,662968,538,46463,+1-555-987-6543
train_landmarks/306647.parquet,306647,539,42098,1600 pennsylvania ave
train_landmarks/803281.parquet,803281,540,69429,guatemala welcome asl asl fox to
train_landmarks/580101.parquet,580101,541,32431,university recognition deep welcome
train_landmarks/350161.parquet,350161,542,98696,123 main street apt 4b
train_landmarks/491439.parquet,491439,543,28301,asl recognition language fingerspelling american sign
train_landmarks/776604.parquet,776604,544,69429,language american jumps
train_landmarks/429861.parquet,429861,545,97841,quick to the jumps accuracy guatemala
train_landmarks/629990.parquet,629990,546,59823,deep fingerspelling model american brown
train_landmarks/132359.parquet,132359,547,19116,world world sign
train_landmarks/276379.parquet,276379,548,93227,dataset evaluation language fox fox evaluation
train_landmarks/963274.parquet,963274,549,81426,model quick learning language engineering fox
train_landmarks/970392.parquet,970392,550,46463,world engineering science
train_landmarks/465509.parquet,465509,551,21915,science engineering
train_landmarks/913308.parquet,913308,552,60019,accuracy recognition to
train_landmarks/845279.parquet,845279,553,91070,over jumps lazy lazy quick
train_landmarks/467856.parquet,467856,554,22676,sign welcome learning world hello frequency
train_landmarks/812296.parquet,812296,555,40021,guatemala evaluation university
train_landmarks/390794.parquet,390794,556,96673,learning jumps jumps
train_landmarks/437742.parquet,437742,557,42098,american recognition hello fingerspelling science
train_landmarks/764406.parquet,764406,558,81426,fingerspelling dataset
train_landmarks/828449.parquet,828449,559,37869,project american recognition frequency
train_landmarks/988319.parquet,988319,560,14207,computer learning frequency accuracy fingerspelling
train_landmarks/550513.parquet,550513,561,42098,hello model to recognition language
train_landmarks/608913.parquet,608913,562,46421,quick computer
train_landmarks/977345.parquet,977345,563,30379,742 evergreen terrace
train_landmarks/999312.parquet,999312,564,62581,(212) 555-4321
train_landmarks/100708.parquet,100708,565,46048,lazy deep jumps vision over
train_landmarks/387330.parquet,387330,566,13905,www.amazon.com/deals
train_landmarks/362552.parquet,362552,567,86622,www.cdc.gov/covid
train_landmarks/154302.parquet,154302,568,87236,1600 pennsylvania ave
train_landmarks/861253.parquet,861253,569,40021,science fox fox
train_landmarks/323788.parquet,323788,570,30379,123 main street apt 4b
train_landmarks/722518.parquet,722518,571,14165,(415) 555-8833
train_landmarks/566686.parquet,566686,572,54118,www.amazon.com/deals
train_landmarks/956800.parquet,956800,573,95909,https://youtube.com/watch
train_landmarks/827744.parquet,827744,574,74686,http://wikipedia.org/asl
train_landmarks/340068.parquet,340068,575,28131,10 downing street london
train_landmarks/945106.parquet,945106,576,35203,www.amazon.com/deals
train_landmarks/485416.parquet,485416,577,51347,asl accuracy frequency
train_landmarks/772741.parquet,772741,578,30926,brown language computer
train_landmarks/272088.parquet,272088,579,89131,10 downing street london
train_landmarks/323404.parquet,323404,580,92240,university computer science
train_landmarks/327797.parquet,327797,581,24592,http://wikipedia.org/asl
train_landmarks/246814.parquet,246814,582,65302,dataset to science accuracy hello vision
train_landmarks/360221.parquet,360221,583,65392,learning world guatemala the model frequency
train_landmarks/315425.parquet,315425,584,42098,lazy asl vision evaluation accuracy dog
train_landmarks/504630.parquet,504630,585,46463,www.nytimes.com/world
train_landmarks/769077.parquet,769077,586,70589,analysis the to welcome asl model
train_landmarks/541307.parquet,541307,587,47930,10 downing street london
train_landmarks/281162.parquet,281162,588,30033,the brown
train_landmarks/374921.parquet,374921,589,57447,(555) 234-5678
train_landmarks/927630.parquet,927630,590,20328,1600 pennsylvania ave
train_landmarks/759104.parquet,759104,591,59797,fingerspelling fingerspelling vision sign over
train_landmarks/187657.parquet,187657,592,91070,221b baker street
train_landmarks/313068.parquet,313068,593,59735,sign asl computer
train_landmarks/975064.parquet,975064,594,22676,welcome science
train_landmarks/987586.parquet,987586,595,99733,800-555-0199
train_landmarks/190400.parquet,190400,596,96673,science computer
train_landmarks/424314.parquet,424314,597,89840,fox learning learning
train_landmarks/271790.parquet,271790,598,40512,1600 pennsylvania ave
train_landmarks/648410.parquet,648410,599,89131,over jumps evaluation hello
train_landmarks/223791.parquet,223791,600,60019,to science
train_landmarks/649300.parquet,649300,601,28726,http://wikipedia.org/asl
train_landmarks/620248.parquet,620248,602,83563,1600 pennsylvania ave
train_landmarks/158132.parquet,158132,603,16175,221b baker street
train_landmarks/274987.parquet,274987,604,31319,1600 pennsylvania ave
train_landmarks/910894.parquet,910894,605,92240,http://wikipedia.org/asl
train_landmarks/339499.parquet,339499,606,86622,quick frequency
train_landmarks/356430.parquet,356430,607,20458,www.amazon.com/deals
train_landmarks/501583.parquet,501583,608,46048,university frequency language
train_landmarks/848705.parquet,848705,609,22676,dog hello university welcome model
train_landmarks/699298.parquet,699298,610,19358,221b baker street
train_landmarks/806033.parquet,806033,611,52504,dog sign quick
train_landmarks/520400.parquet,520400,612,59797,www.nytimes.com/world
train_landmarks/396020.parquet,396020,613,83563,welcome language the lazy
train_landmarks/691194.parquet,691194,614,28131,hello asl engineering engineering evaluation dataset
train_landmarks/673108.parquet,673108,615,99166,jumps university the
train_landmarks/667851.parquet,667851,616,97841,10 downing street london
